"Print All Invoices","Drukuj faktury"
"Print All Refunds","Wydrukuj wszystkie zwroty"
"Print All Shipments","Wydrukuj wszystkie wysyłki"
"Print Credit Memos","Drukuj faktury korygujące"
"Print Invoice","Drukuj fakturę"
"Print Invoices","Drukuj faktury"
"Print Order","Wydrukuj zamówienie"
"Print Order # %s","Wydrukuj zamówienie nr %s"
"Print Packingslips","Wydrukuj ulotki"
"Print Refund","Wydrukuj zwrot"
"Print Shipment","Wydrukuj wysyłkę"
"Print Shipping Label","Wydrukuj etykietę wysyłkową"
"Print Shipping Labels","Drukuj etykiety adresowe"
"Processing","Przetwarzam"
"Product","Produkt"
"Product Name","Nazwa produktu"
"Products","Produkty"
"Products Bestsellers Report","Raport bestsellerów"
"Products in Comparison List","Produkty na liście do porównania"
"Products should be added to package(s)","Produkty powinny zostać dodane do paczek"
"Profile #%s","Profil #%s"
"Profile Information","Informacje o profilu"
"Profile State","Stan profilu"
"Profit","Zysk"
"Promotion Coupons Usage Report","Raport wykorzystania kuponów promocyjnych"
"Proper payment object must be set.","Właściwy obiekt płatności musi być ustawiony."
"Purchase Order Number:","Numer Zamówienia Zakupu:"
"Purchased From","Kupiono od"
"Purchased From (Store)","Kupione od (Sklep)"
"Purchased Item","Zakupiony przedmiot"
"Purchased On","Kupiono dnia"
"Qty","Ilość"
"Qty Invoiced","Zafakturowana ilość"
"Qty Ordered","Zamówiona ilość"
"Qty Shipped","Ilość dostarczona"
"Qty To Add","Ilość do dodania"
"Qty to Add","Ilość do dodania"
"Qty to Invoice","Ilość do zafakturowania"
"Qty to Refund","Ilość do zwrotu"
"Qty to Ship","Ilość do wysyłki"
"Quantity Ordered","Zamówione ilości"
"Quote item id is not received.","Identyfikator pozycji cytatu nie został odebrany."
"Quote item is not loaded.","Element cytatu nie został wczytany."
"Rate","Stawka"
"Recent Orders","Ostatnie zamówienia"
"Recently Compared Products","Ostatnio porównywane produkty"
"Recently Viewed","Ostatnio oglądane"
"Recently Viewed Products","Ostatnio oglądane produkty"
"Recurring Profile # %s","Profil cykliczny # %s"
"Recurring Profile Initial Fee","Opłata początkowa profilu cyklicznego"
"Recurring Profiles","Profile powtarzalne"
"Recurring Profiles (beta)","Profile powtarzalne (beta)"
"Reference ID","ID referencji"
"Reference ID:","ID referencji"
"Refresh","Odśwież"
"Refund","Zwróć"
"Refund #","Numer zwrotu"
"Refund #%s","Numer zwrotu: %s"
"Refund Amount","Zwrócona kwota"
"Refund Offline","Zwróć offline"
"Refund Shipping","Zwrot kosztów wysyłki"
"Refund Shipping (Excl. Tax)","Zwrot dostawy (bez podatku)"
"Refund Shipping (Incl. Tax)","Zwrot dostawy (z podatkiem)"
"Refund Totals","Suma zwrotów"
"Refunded","Zwrócone"
"Refunded amount of %s offline.","Zwrot kwoty %s w trybie offline."
"Refunded amount of %s online.","Zwrot kwoty %s online."
"Refunds","Zwroty"
"Registered a Void notification.","Zarejestrowano puste powiadomienie."
"Registered notification about approved payment.","Zarejestrowano powiadomienie o zatwierdzonej płatności."
"Registered notification about captured amount of %s.","Zarejestrowano powiadomienie o przechwyconej kwocie %s."
"Registered notification about denied payment.","Zarejestrowano powiadomienie o odrzuconej płatności."
"Registered notification about refunded amount of %s.","Zarejestrowano powiadomienie o zwrocie kwoty %s."
"Registered update about approved payment.","Zarejestrowano aktualizację o zaakceptowanej płatności."
"Registered update about denied payment.","Zarejestrowano aktualizację o odrzuconej płatności."
"Regular Payment","Płatność regularna"
"Related Orders","Powiązane zamówienia"
"Remove","Usuń"
"Remove Coupon Code","Usuń kod kuponu"
"Remove tracking number","Usuń numer przesyłki"
"Reorder","Zamów ponownie"
"Retrieve credit memo info","Pobierz informacje o notach kredytowych"
"Retrieve credit memo information","Pobierz informacje o notach kredytowych"
"Retrieve credit memo list","Pobierz listę zwrotów kredytowych"
"Retrieve invoice info","Pobierz informacje o fakturze"
"Retrieve invoice information","Pobierz informacje o fakturze"
"Retrieve list of credit memos by filters","Pobierz listę not kredytowych według filtrów"
"Retrieve list of invoices by filters","Pobierz listę faktur (wg filtrów)"
"Retrieve list of orders by filters","Pobierz listę zamówień (wg filtrów)"
"Retrieve list of shipments by filters","Pobierz listę wysyłek (wg filtrów)"
"Retrieve order information","Pobierz informację o zamówieniu"
"Retrieve orders info","Pobierz informacje o zamówieniu"
"Retrieve shipment info","Pobierz informacje o wysyłce"
"Retrieve shipment information","Pobierz informację o wysyłce"
"Return to Stock","Zwrot do magazynu"
"Returned","Zwrócony"
"Returns","Zwroty"
"Revenue","Dochód"
"Row Subtotal","Suma częściowa rzędu"
"Row Total","Razem"
"SKU","<a href=""http://pl.wikipedia.org/wiki/SKU"">SKU</a>"
"Sales","Sprzedaż"
"Sales Discount","Zniżka sprzedażowa"
"Sales Emails","E-maile sprzedażowe"
"Sales Invoice Print View","Wydruk faktury sprzedaży"
"Sales Items","Produkty sprzedaży"
"Sales Order Print View","Widok Drukowania Zamówienia Sprzedaży"
"Sales Shipment Print View","Wydruk widoku wysyłki sprzedaży"
"Sales Shipping","Dostawa sprzedaży"
"Sales Tax","Podatek sprzedaży"
"Sales Total","Sprzedaż łącznie"
"Same As Billing Address","Taki sam jak adres rozliczeniowy"
"Save Order Address","Zapisz adres zamówienia"
"Save Status","Zapisz status"
"Save Status Assignment","Zapisz przypisanie statusu"
"Save in address book","Zapisz w książce adresowej"
"Schedule","Harmonogram"
"Select","Wybierz"
"Select All","Zaznacz wszystko"
"Select from existing customer addresses:","Wybierz spośród istniejących adresów klienta:"
"Selected option(s) or their combination is not currently available.","Wybrane opcje lub ich kombinacje nie są dostępne."
"Send Credit Memo Comment Email Copy To","Wyślij kopię e-maila z komentarzem do faktury korygującej do"
"Send Credit Memo Comments Email Copy Method","Wyślij kopię e-maila komentarzy do faktury korygującej metodą"
"Send Credit Memo Email Copy Method","Wyślij kopię e-maila o fakturze korygującej metodą"
"Send Credit Memo Email Copy To","Wyślij kopię e-maila z fakturą korygującą do"
"Send Email","Wyślij e-mail"
"Send Invoice Comment Email Copy To","Wyślij kopię e-maila z komentarzem do faktury do"
"Send Invoice Comments Email Copy Method","Wyślij kopię e-maila komentarzy do faktury metodą"
"Send Invoice Email Copy Method","Wyślij kopię e-maila o fakturze metodą"
"Send Invoice Email Copy To","Wyślij kopię e-maila z fakturą do"
"Send Order Comment Email Copy To","Wyślij kopię e-maila z komentarzem do zamówienia do"
"Send Order Comments Email Copy Method","Wyślij kopię e-maila komentarzy do zamówienia metodą"
"Send Order Email","Wyślij e-mail zamówienia"
"Send Order Email Copy Method","Metoda wysyłki kopii e-maila z zamówieniem"
"Send Order Email Copy To","Wyślij kopię e-maila z zamówieniem do"
"Send Sales Emails","Wyślij e-mail sprzedażowy"
"Send Shipment Comment Email Copy To","Wyślij kopię e-maila z komentarzem do dostawy do"
"Send Shipment Comments Email Copy Method","Wyślij kopię e-maila komentarzy do dostawy metodą"
"Send Shipment Email Copy Method","Wyślij kopię e-maila dostawy metodą"
"Send Shipment Email Copy To","Wyślij kopię e-maila z wysyłką do"
"Send Tracking Information","Wyślij informację o numerze przesyłki"
"Send shipment info","Wyślij informacje o przesyłce"
"Set order for existing transactions not allowed","Ustawienie zamówienia dla istniejącej transakcji nie jest dozwolone"
"Ship","Dostawa"
"Ship To","Dostawa na adres"
"Ship to Name","Dostawa dla"
"Ship to:","Dane dostawy:"
"Shipment","Dostawa"
"Shipment #","Dostawa nr "
"Shipment #%1$s | %3$s (%2$s)","Przesyłka #%1$s | %3$s (%2$s)"
"Shipment #%s","Dostawa nr %s"
"Shipment Comment Email Sender","Nadawca wiadomości z komentarzem do wysyłki"
"Shipment Comment Email Template","Szablon wiadomości z komentarzem do wysyłki"
"Shipment Comment Email Template for Guest","Szablon wiadomości z komentarzem do wysyłki (dla Gości)"
"Shipment Comments","Komentarze do dostawy"
"Shipment Email Sender","Nadawca wiadomości o wysyłce"
"Shipment Email Template","Szablon wiadomości o wysyłce"
"Shipment Email Template for Guest","Szablon wiadomości o wysyłce (dla Gości)"
"Shipment Update","Aktualizacja wysyłki"
"Shipment Update for Guest","Aktualizacja wysyłki (dla Gości)"
"Shipments","Dostawy"
"Shipped","Wysłane"
"Shipped By","Wysłane przez"
"Shipping","Dostawa"
"Shipping & Handling","Wysyłka i obsługa"
"Shipping &amp; Handling","Wysyłka &amp; Pakowanie"
"Shipping &amp; Handling Information","Wysyłka &amp; Pakowanie – Informacje"
"Shipping Address","Adres wysyłki"
"Shipping Amount","Wartość dostawy"
"Shipping Information","Informacje o dostawie"
"Shipping Method","Metoda dostawy"
"Shipping Method:","Metoda dostawy"
"Shipping Refund","Zwrot kosztów dostawy"
"Shipping and Tracking Information","Informacje o wysyłce i śledzeniu paczki"
"Shopping Cart","Koszyk"
"Show Packages","Pokaż paczki"
"Signature Confirmation","Potwierdzenie podpisu"
"Signed Up From","Zapisany z"
"Size","Rozmiar"
"Sku","SKU"
"Sold to:","Sprzedano:"
"Some item options or their combination are not currently available.","Wybrane opcje lub ich kombinacje nie są dostępne."
"Some of the products below do not have all the required options.","Część produktów poniżej nie ma wszystkich wymaganych opcji."
"Some of the selected options are not currently available.","Niektóre wybrane opcje nie są aktualnie dostępne."
"Sorry, no quotes are available for this order at this time.","Niestety, żadne możliwości nie są dostępne dla tego zamówienia w chwili obecnej."
"Source object is not specified.","Obiekt źródłowy nie został określony."
"Specified profile does not exist.","Określony profil nie istnieje."
"State Code [State Title]","Kod Stanu [Tytuł Stanu]"
"State/Province","Województwo/Region"
"Status","Stan"
"Status Code","Kod statusu"
"Status Label","Etykieta statusu"
"Status:","Status:"
"Store Credit","Kredyt w sklepie"
"Store View Specific Labels","Etykiety specyficzne dla widoku sklepu"
"Street Address","Ulica i numer"
"Submit Comment","Dodaj komentarz"
"Submit Credit Memo","Wyślij notę kredytową"
"Submit Invoice","Wyślij fakturę"
"Submit Invoice and Shipment","Wyślij fakturę i dostawę"
"Submit Order","Wyślij zamówienie"
"Submit Shipment","Wyślij przesyłkę"
"Subscribe to Newsletter","Subskrybuj newsletter"
"Subscribe to Order Status","Subskrybuj status zamówienia"
"Subtotal","Suma częściowa"
"Subtotal after discount.","Podsumowanie po rabacie."
"Subtotal:","Suma częściowa:"
"Suspected Fraud","Podejrzenie oszustwa"
"Suspend","Wstrzymaj"
"Suspended","Wstrzymany"
"Tax","Podatek"
"Tax Amount","Wartość podatku"
"Tax Percent","Podatek"
"Telephone","Telefon"
"The Order State ""%s"" must not be set manually.","Stan zamówienia ""%s"" nie powinien być ustawiany ręcznie."
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","Model łącznego adresu powinien być rozszerzony z Maho_Sales_Model_Quote_Address_Total_Abstract."
"The billing agreement ""%s"" has been canceled.","Umowa płatności ""%s"" została anulowana."
"The billing agreement ""%s"" has been created.","Umowa płatności ""%s"" została utworzona."
"The coupon code has been accepted.","Kod kuponu zostal zaakceptowany."
"The message has been sent.","Wiadomość została wysłana."
"The message was sent.","Wiadomość została wysłana."
"The order address has been updated.","Adres zamówienia został zaktualizowany."
"The order email has been sent.","Wysłano e-mail z zamówieniem."
"The order has been cancelled.","Zamówienie zostało anulowane."
"The order has been created.","Zamówienie zostało utworzone."
"The order has been put on hold.","Zamówienie zostało wstrzymane."
"The order has been released from holding status.","Zamówienie zostało zwolnione z statusu wstrzymania."
"The order has not been cancelled.","Zamówienie nie zostało anulowane."
"The order status has been assigned.","Status zamówienia został przypisany."
"The order status has been saved.","Status zamówienia został zapisany."
"The order status has been unassigned.","Status zamówienia został anulowany."
"The order was not put on hold.","Zamówienie nie zostało wstrzymane."
"The order was not unheld.","Zamówienie nie zostało wstrzymane."
"The order was placed using %s","Zamówienie zostało złożone przy użyciu %s"
"The order(s) cannot be canceled","Zamówienie(nie) nie mogą być anulowane"
"The payment has been accepted.","Płatność została zaakceptowana."
"The payment has been denied.","Płatność została odrzucona."
"The payment has been voided.","Płatność została unieważniona."
"The profile has been updated.","Profil został zaktualizowany."
"The profile has no changes.","Profil nie posiada zmian."
"The profile state has been updated.","Stan profilu został zaktualizowany."
"The quantity you want to add exceeds the total shipped quantity for some of selected Product(s)","Ilość, którą chcesz dodać, przekracza łączną ilość wysłaną dla niektórych wybranych Produktów."
"The requested Payment Method is not available.","Wybrana metoda płatności nie jest dostępna."
"The shipping label has been created.","Etykieta wysyłkowa została utworzona."
"The transaction ""%s"" (%s) is already closed.","Transakcja ""%s"" (%s) jest już zamknięta."
"The transaction ""%s"" cannot be captured yet.","Transakcja ""%s"" nie może być jeszcze przechwycona."
"The value that you entered is not valid.","Wartość, która wprowadzono nie jest poprawna."
"There are no billing agreements yet.","Na razie brak umów rozliczeniowych."
"There are no printable documents related to selected orders.","Brak dokumentów do wydruku powiązanych z wybranymi zamówieniami"
"There are no shipping labels related to selected orders.","Brak etykiet adresowych powiązanych z wybranymi zamówieniami."
"There are no shipping labels related to selected shipments.","Brak etykiet adresowych powiązanych z wybranymi dostawami."
"There is no need to approve this payment.","Nie ma potrzeby akceptowania tej płatności."
"There is no need to deny this payment.","Nie ma potrzeby odrzucenia tej płatności."
"There is no update for the payment.","Nie ma aktualizacji tej płatności."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","Ten komunikat będzie wyświetlany w koszyku zakupów, gdy suma po rabacie jest mniejsza niż minimalna kwota."
"This operation requires an existing transaction object.","Ta operacja wymaga istniejącego obiektu transakcji."
"This order cannot be edited.","Ten zamówienie nie może być edytowane."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be canceled and a new order will be placed.","Ten zamówienie zawiera (%s) pozycji i nie może być edytowane przez interfejs administracyjny w tej chwili, jeśli chcesz kontynuować edycję, (%s) pozycje zostaną usunięte, zamówienie zostanie anulowane, a nowe zamówienie zostanie złożone."
"This order no longer exists.","Takie zamówienie już nie istnieje."
"This product does not have any configurable options","Ten produkt nie posiada żadnych konfigurowalnych opcji"
"This profile state cannot be changed to ""%s"".","Ten profil nie może zostać zmieniony na ""%s""."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","To utworzy zwrot w trybie offline. Aby utworzyć zwrot online, otwórz fakturę i utwórz nota kredytowa dla niej. Czy chcesz kontynuować?"
"Tier Pricing","Poziomy cen"
"Title","Tytuł"
"To","Do"
"To Name","Do (nazwa)"
"To:","Do:"
"Total","Łącznie"
"Total %d product(s)","Łącznie %d produkt(ów)"
"Total (ex)","bez VAT"
"Total (inc)","z VAT"
"Total Due","Pozostało"
"Total Invoiced","Łącznie zafakturowane"
"Total Invoiced Paid","Łączna Wartość Faktury Zapłacona"
"Total Invoiced VS Paid Report","Raport łącznie zafakturowanych kontra opłacone"
"Total Invoiced not Paid","Łączna kwota faktury nie zapłacona"
"Total Ordered Report","Raport łącznie zamówionych"
"Total Paid","Łącznie zapłacono"
"Total Qty","Łączna ilość"
"Total Refund","Łączny zwrot"
"Total Refunded","Łącznie zwrócono"
"Total Refunded Report","Raport łącznie zrefundowanych"
"Total Sales Shipping","Łączne dostawy sprzedaży"
"Total Shipped Report","Raport łącznie dostarczonych"
"Total Shipping","Łączna dostawa"
"Total Shipping Charges","Łączne koszty wysyłki"
"Total Tax","Podatek"
"Total Weight","Waga całkowita"
"Total model should be extended from Mage_Sales_Model_Order_Total_Abstract.","Całkowity model powinien być rozszerzony z Maho_Sales_Model_Order_Total_Abstract."
"Track Order","Śledź zamówienie"
"Track all shipment(s)","Śledź wszystkie"
"Track all shipments","Śledź wszystkie wysyłki"
"Track this shipment","Śledź tę przesyłkę"
"Track your order","Śledź swoje zamówienie"
"Tracking","Śledzenie"
"Tracking Number","Numer śledzenia"
"Tracking Number(s):","Numer śledzenia"
"Transaction ""%s"" was already processed.","Transakcja ""%s"" została już przetworzona."
"Transaction # %s | %s","Transakcja #%s | %s"
"Transaction ID","Identyfikator transakcji"
"Transaction ID must not be empty.","ID transakcji nie może być pusty."
"Transaction ID: ""%s"".","ID transakcji: ""%s""."
"Transaction Type","Rodzaj transakcji"
"Transactions","Transakcje"
"Trial ","Próba "
"Trial Payment","Płatność próbna"
"Trial Period","Okres próbny"
"Trial period payment","Okres płatności próbnej"
"Type","Rodzaj"
"Unassign","Odepnij"
"Unhold","Odblokuj"
"Unhold action is not available.","Akcja odblokowania niedostępna."
"Unhold order","Odblokowane zamówienie"
"Unknown State","Nieznany stan"
"Unknown Status","Nieznany status"
"Unsupported transaction type ""%s"".","Niewspierany typ transakcji ""%s""."
"Update Changes","Uaktualnij zmiany"
"Update Items and Qty's","Aktualizuj produkty i ilości"
"Update Qty's","Aktualizuj ilości"
"Updated At","Zaktualizowano"
"Updated:","Zaktualizowano:"
"Use Aggregated Data (beta)","Użyj agregowanych danych (beta)"
"Use Order Status As Default","Uzyj status zamówienia jako domyślny"
"Validate Each Address Separately in Multi-address Checkout","Podczas kupowania z wieloma adresami sprawdzaj każdy z nich oddzielnie"
"Value","Wartość"
"View","Zobacz"
"View All","Zobacz wszystkie"
"View Another Order","Zobacz inne zamówienie"
"View Order","Zobacz zamówienie"
"Visible on Frontend","Widoczne na Frontendzie"
"Void","Unieważniony"
"Void invoice","Unieważnij fakturę"
"Voided authorization.","Unieważniona autoryzacja."
"Website","Witryna"
"Weight","Waga"
"Whether buyer can define the date when billing for the profile begins.","Czy kupujący może zdefiniować datę, kiedy rozpoczyna się rozliczanie dla profilu."
"Width","Szerokość"
"Wishlist","Schowek"
"Wrong billing agreement ID specified.","Zły identyfikator umowy rozliczeniowej określony."
"Wrong quote item id to update configuration.","Błędny identyfikator pozycji cytatu do aktualizacji konfiguracji."
"Wrong state: ""%s"".","Zły stan: ""%s""."
"Yes","Tak"
"You can leave a box blank if you don't wish to add a gift message for whole order","Możesz pozostawić pole puste, jeśli nie chcesz dodać wiadomości z okazji dla całego zamówienia"
"You don't have permissions to manage this order because of one or more products are not permitted for your website.","Nie masz uprawnień do zarządzania tym zamówieniem, ponieważ jeden lub więcej produktów nie jest dozwolonych dla Twojej witryny."
"You have placed no orders.","Nie masz jeszcze żadnych zamówień."
"You will be redirected to the payment system website.","Nastąpi przekierowanie do strony systemu płatności."
"Your credit card will be charged for","Twoja karta kredytowa zostanie obciążona kwotą"
"ZIP Code","Kod pocztowy"
"ZIP/Post Code","Kod pocztowy"
"Zip/Postal Code","Kod pocztowy"
"cm","cm"
"in","inW"
"kg","kg"
"lb","funtaż"
"the credit memo email is not sent","wiadomość e-mail dotycząca zwrotu kredytu nie została wysłana"
"the credit memo email was sent","wiadomość e-mail dotycząca noty kredytowej została wysłana"
"the invoice email is not sent","e-mail faktury nie jest wysłany"
"the invoice email was sent","wiadomość e-mail faktury została wysłana"
"the order confirmation email is not sent","email potwierdzenia zamówienia nie jest wysyłany"
"the order confirmation email was sent","Potwierdzenie zamówienia zostało wysłane"
"the shipment email is not sent","e-mail z dostawą nie został wysłany"
"the shipment email was sent","e-mail z dostawą został wysłany"
